symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count
EPSBUSD,0.00000000,0.000,0.00000000,0.16790000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
EPSUSDT,0.00000000,0.000,0.00000000,0.16790000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
AUTOBTC,0.00000000,0.000,0.00000000,0.00324000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
AUTOBUSD,0.00000000,0.000,0.00000000,95.10000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
AUTOUSDT,0.00000000,0.000,0.00000000,95.30000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
TKOBTC,-0.00000021,-2.727,0.00000760,0.00000768,0.00000749,38.20000000,0.00000747,13.40000000,0.00000750,563.40000000,0.00000770,0.00000770,0.00000746,50099.30000000,0.38054023,1697476513006,1697562913006,4816631,4816746,116
TKOBIDR,37.25,1.121,3343.52,3328.98,3360.00,2446.50000000,0.00,0.00000000,0.00,0.00000000,3322.75,3390.00,3302.00,254382.90000000,850534596.16,1695884443440,1695970843440,7347249,7348166,918
TKOBUSD,-0.00400000,-1.846,0.21423442,0.21790000,0.21270000,295.00000000,0.21260000,675.60000000,0.21320000,853.80000000,0.21670000,0.21800000,0.21200000,47565.40000000,10190.14566000,1697476574383,1697562974383,8223461,8223634,174
TKOUSDT,-0.00430000,-1.979,0.21451750,0.21780000,0.21300000,91.10000000,0.21280000,105.40000000,0.21310000,343.40000000,0.21730000,0.21840000,0.21150000,1063014.70000000,228035.25716000,1697476573732,1697562973732,27930273,27933010,2738
PUNDIXETH,0.00000220,0.958,0.00022959,0.00023050,0.00023190,1060.60000000,0.00023180,274.60000000,0.00023310,42.40000000,0.00022970,0.00023190,0.00022680,51738.00000000,11.87871201,1697476555264,1697562955264,1464428,1464587,160
PUNDIXUSDT,0.00050000,0.137,0.36432168,0.36410000,0.36460000,1605.90000000,0.36470000,30.80000000,0.36490000,43.40000000,0.36410000,0.37370000,0.35640000,1434549.60000000,522637.52432000,1697476608004,1697563008004,13460957,13466843,5887
BTTBRL,0.00000000,0.000,0.00000000,0.01553000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
BTTEUR,0.00000000,0.000,0.00000000,0.00243600,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
HOTEUR,0.00000000,0.000,0.00000000,0.00178900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
WINEUR,-0.00000050,-0.852,0.00005890,0.00005850,0.00005820,165164.00000000,0.00005820,2077018.00000000,0.00005860,3453764.00000000,0.00005870,0.00005960,0.00005800,49161345.00000000,2895.45780450,1697476527180,1697562927180,2272596,2272705,110
TLMBTC,0.00000000,0.000,0.00000036,0.00000036,0.00000036,109928.00000000,0.00000035,1844305.00000000,0.00000036,416102.00000000,0.00000036,0.00000038,0.00000034,3456335.00000000,1.24499230,1697476600042,1697563000042,8379029,8379599,571
TLMBUSD,-0.00004000,-0.423,0.00934202,0.00951000,0.00941000,2263.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00945000,0.00946000,0.00925000,1225379.00000000,11447.51085000,1697094036745,1697180436745,21607429,21607669,241
TLMUSDT,-0.00006000,-0.592,0.01023775,0.01013000,0.01007000,3638.00000000,0.01006000,142363.00000000,0.01007000,84398.00000000,0.01013000,0.01062000,0.00982000,271218712.00000000,2776668.29351000,1697476607936,1697563007936,76295106,76315335,20230
1INCHUPUSDT,0.00000000,0.000,0.00000000,0.06570300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
1INCHDOWNUSDT,0.00000000,0.000,0.00000000,0.00614800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
BTGBUSD,0.00000000,0.000,0.00000000,17.62000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
BTGUSDT,0.00000000,0.000,0.00000000,17.65000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
HOTBUSD,0.00000000,0.000,0.00104978,0.00105800,0.00105800,188847.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00105800,0.00106200,0.00104000,16602904.00000000,17429.36651480,1694660420815,1694746820815,6538226,6538431,206
BNBUAH,-32.00000000,-0.374,8562.02526149,8552.00000000,8535.00000000,0.14400000,8485.00000000,0.94700000,8517.00000000,0.47200000,8567.00000000,8765.00000000,8451.00000000,87.28700000,747353.49900000,1697476600609,1697563000609,803215,803443,229
ONTTRY,0.04700000,1.018,4.66358007,4.61500000,4.66200000,43.00000000,4.65600000,403.00000000,4.66500000,12449.00000000,4.61500000,4.70200000,4.55500000,188939.00000000,881132.15400000,1697476587654,1697562987654,3108128,3108425,298
VETEUR,-0.00020000,-1.260,0.01582638,0.01589000,0.01567000,5716.56000000,0.01566000,672.18000000,0.01568000,22379.80000000,0.01587000,0.01730000,0.01551000,1841457.81000000,29143.61336170,1697476595303,1697562995303,5932897,5933485,589
VETGBP,-0.00040000,-2.721,0.01468141,0.01469000,0.01430000,832.01000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01470000,0.01489000,0.01429000,832667.37000000,12224.73416320,1692172812976,1692259212976,1672466,1672575,110
WINBRL,-0.00000250,-0.796,0.00031454,0.00031280,0.00031140,295604.00000000,0.00031050,8416215.00000000,0.00031250,196323.00000000,0.00031390,0.00031910,0.00031010,77754924.00000000,24456.84063190,1697476528684,1697562928684,3139370,3139592,223
MIRBTC,0.00000000,0.000,0.00000000,0.00000838,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
MIRBUSD,0.00000000,0.000,0.00000000,0.13237000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
MIRUSDT,0.00000000,0.000,0.00000000,0.14168000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
BARBTC,0.00000000,0.000,0.00000000,0.00014100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
BARBUSD,-0.03500000,-1.363,2.56684262,2.57000000,2.53300000,400.83000000,0.00000000,0.00000000,0.00000000,0.00000000,2.56800000,2.62500000,2.52200000,29260.05000000,75105.94333000,1690254011627,1690340411627,2581008,2581628,621
BARUSDT,-0.00100000,-0.048,2.08247114,2.08600000,2.08500000,39.64000000,2.08300000,25.05000000,2.08800000,75.18000000,2.08600000,2.09600000,2.06500000,125467.55000000,261282.55217000,1697476596253,1697562996253,11011574,11014419,2846
FORTHBTC,-0.00000130,-1.339,0.00009682,0.00009730,0.00009580,50.32000000,0.00009600,36.54000000,0.00009620,1.07000000,0.00009710,0.00009760,0.00009510,4742.00000000,0.45911852,1697476590722,1697562990722,2953433,2953647,215
FORTHBUSD,0.12300000,4.236,3.06712612,2.90300000,3.02700000,48.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.90400000,3.38300000,2.85100000,137536.37000000,421841.39236000,1694062823102,1694149223102,4392038,4395881,3844
FORTHUSDT,-0.00900000,-0.328,2.73465371,2.74000000,2.73400000,23.01000000,2.73400000,190.27000000,2.73600000,13.06000000,2.74300000,2.75600000,2.70300000,106988.62000000,292576.82609000,1697476579374,1697562979374,15865463,15868851,3389
CAKEGBP,0.00000000,0.000,0.00000000,2.71400000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
DOGERUB,0.00000000,0.000,0.00000000,6.94000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
HOTBRL,0.00000000,0.000,0.00000000,0.03750000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
WRXEUR,0.00000000,0.000,0.00000000,0.57460000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
EZBTC,0.00000000,0.000,0.00000000,0.00001351,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
EZETH,0.00000000,0.000,0.00000000,0.00017500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
BAKEUSDT,-0.01270000,-8.639,0.14350071,0.14700000,0.13430000,108.30000000,0.13430000,2963.70000000,0.13440000,35724.00000000,0.14700000,0.15100000,0.13380000,71525038.50000000,10263893.52061000,1697476606625,1697563006625,54385977,54429093,43117
BURGERBUSD,0.00750000,2.277,0.33436798,0.33190000,0.33690000,297.10000000,0.33570000,35.70000000,0.33620000,34.30000000,0.32940000,0.35000000,0.31110000,515460.70000000,172353.55078000,1697476598221,1697562998221,11829495,11830913,1419
BURGERUSDT,0.00460000,1.387,0.33488563,0.33080000,0.33630000,1.10000000,0.33580000,789.40000000,0.33640000,182.30000000,0.33170000,0.35000000,0.32000000,9183591.70000000,3075452.85933000,1697476609721,1697563009721,26137075,26158015,20941
SLPBUSD,-0.00001200,-0.801,0.00149261,0.00150100,0.00148700,38497.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00149900,0.00152000,0.00146900,33128963.00000000,49448.54883200,1696489235731,1696575635731,24783692,24784084,393
SLPUSDT,-0.00003400,-2.469,0.00136282,0.00137500,0.00134300,17185.00000000,0.00134200,401525.00000000,0.00134300,43751.00000000,0.00137700,0.00139800,0.00132000,442313972.00000000,602794.11953400,1697476609797,1697563009797,93862684,93870689,8006
TRXAUD,0.00000000,0.000,0.00000000,0.09810000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
TRXEUR,-0.00051000,-0.608,0.08388714,0.08384000,0.08333000,3297.00000000,0.08331000,6759.00000000,0.08332000,27461.00000000,0.08384000,0.08441000,0.08289000,3058745.00000000,256589.35747000,1697476608349,1697563008349,3016304,3020221,3918
VETTRY,-0.00490000,-1.041,0.46806850,0.47040000,0.46580000,902.80000000,0.46580000,18326.70000000,0.46650000,3966.00000000,0.47070000,0.47300000,0.46110000,3656299.70000000,1711398.69888000,1697476609789,1697563009789,3461754,3462143,390
SHIBUSDT,-0.00000016,-2.263,0.00000700,0.00000707,0.00000691,357413271.00,0.00000690,22400444122.00,0.00000691,2141377168.00,0.00000707,0.00000713,0.00000682,1797917834650.00,12587247.34163044,1697476610162,1697563010162,376617219,376645340,28122
SHIBBUSD,-0.00000017,-2.401,0.00000700,0.00000708,0.00000691,206395979.00,0.00000690,2681846355.00,0.00000691,1045244137.00,0.00000708,0.00000713,0.00000682,98097860356.00,686508.41856263,1697476608113,1697563008113,98309144,98312817,3674
ICPBTC,-0.00000140,-1.259,0.00011066,0.00011130,0.00010980,0.94000000,0.00011000,12.00000000,0.00011030,308.56000000,0.00011120,0.00011220,0.00010810,12006.50000000,1.32869017,1697476609937,1697563009937,8382592,8384139,1548
ICPBNB,0.00011000,0.748,0.01461464,0.01471000,0.01482000,42.19000000,0.01478000,17.91000000,0.01483000,4.00000000,0.01471000,0.01503000,0.01418000,5665.07000000,82.79293830,1697476468649,1697562868649,2258333,2258529,197
ICPBUSD,0.00600000,0.192,3.10880304,3.13200000,3.13500000,6.47000000,3.13300000,148.80000000,3.13600000,79.67000000,3.12900000,3.33300000,3.03900000,104970.96000000,326334.03978000,1697476607496,1697563007496,16589530,16591047,1518
ICPUSDT,-0.00100000,-0.032,3.13212843,3.13500000,3.13500000,32.21000000,3.13500000,34.85000000,3.13600000,20.91000000,3.13600000,3.19200000,3.03000000,1105624.06000000,3462956.54807000,1697476607195,1697563007195,99070478,99095850,25373
SHIBEUR,-0.00000018,-2.675,0.00000666,0.00000672,0.00000655,10927030.00,0.00000654,147293554.00,0.00000655,513261076.00,0.00000673,0.00000676,0.00000649,12145917799.00,80931.01622022,1697476606313,1697563006313,12872985,12873771,787
SHIBRUB,0.00000000,0.000,0.00000000,0.00057730,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00000000,0.00000000,0.00,0.00000000,1689573709926,1689660109926,-1,-1,0
ETCEUR,-0.24000000,-1.668,14.34979525,14.36000000,14.15000000,3.61000000,14.12000000,6.70000000,14.15000000,1.80000000,14.39000000,14.56000000,13.98000000,609.05000000,8739.74280000,1697476605650,1697563005650,1074080,1074228,149
ETCBRL,0.00000000,0.000,0.00000000,202.40000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
DOGEBIDR,14.00,1.488,947.71,940.00,955.00,359.00000000,0.00,0.00000000,0.00,0.00000000,941.00,956.00,940.00,347440.00000000,329273486.00,1695884421628,1695970821628,2505072,2505301,230
ARBTC,-0.00000310,-2.233,0.00013807,0.00013890,0.00013570,61.75000000,0.00013570,36.85000000,0.00013610,113.22000000,0.00013880,0.00014270,0.00013520,9342.20000000,1.28989909,1697476609335,1697563009335,5877069,5877523,455
ARBNB,0.00000000,0.000,0.00000000,0.02183000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
ARBUSD,-0.04100000,-1.049,3.92888818,3.90600000,3.86900000,134.03000000,3.86300000,19.06000000,3.86800000,141.17000000,3.91000000,4.02300000,3.80100000,11532.51000000,45309.94220000,1697476606598,1697563006598,9235665,9235985,321
ARUSDT,-0.05300000,-1.353,3.94143064,3.91800000,3.86500000,4.58000000,3.86600000,161.83000000,3.86700000,18.95000000,3.91800000,4.02200000,3.80000000,470976.77000000,1856322.27342000,1697476609399,1697563009399,43602593,43614137,11545
POLSBTC,0.00000002,0.207,0.00000987,0.00000966,0.00000968,10.80000000,0.00000969,543.00000000,0.00000978,1839.50000000,0.00000966,0.00001034,0.00000948,150498.10000000,1.48600647,1697476607912,1697563007912,3320168,3320796,629
POLSBNB,0.00004100,3.221,0.00132861,0.00127300,0.00131400,16.20000000,0.00130300,361.90000000,0.00131400,325.80000000,0.00127300,0.00138300,0.00127000,136689.60000000,181.60661820,1697476595274,1697562995274,579409,580087,679
POLSBUSD,0.00100000,0.391,0.25799990,0.25620000,0.25670000,204.90000000,0.00000000,0.00000000,0.00000000,0.00000000,0.25570000,0.26230000,0.25140000,67013.20000000,17289.39893000,1694070014484,1694156414484,3221076,3221329,254
POLSUSDT,0.00490000,1.805,0.28200515,0.27150000,0.27640000,352.10000000,0.27640000,146.50000000,0.27710000,107.10000000,0.27150000,0.29390000,0.27100000,2622961.00000000,739688.51624000,1697476600392,1697563000392,10723300,10732617,9318
MDXBTC,0.00000001,0.469,0.00000215,0.00000213,0.00000214,85.10000000,0.00000213,8985.60000000,0.00000214,1860.50000000,0.00000213,0.00000221,0.00000209,588493.40000000,1.26727315,1697476600092,1697563000092,2422869,2423348,480
MDXBNB,0.00000000,0.000,0.00000000,0.00061900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
MDXBUSD,-0.00100000,-1.529,0.06375681,0.06540000,0.06440000,4802.40000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06540000,0.06610000,0.06310000,555247.80000000,35400.82594000,1696489207641,1696575607641,6812880,6813145,266
MDXUSDT,0.00070000,1.163,0.06070945,0.06010000,0.06090000,1275.00000000,0.06080000,4093.90000000,0.06090000,3008.00000000,0.06020000,0.06250000,0.05950000,42378465.80000000,2572773.32677000,1697476610265,1697563010265,22064956,22089088,24133
MASKBNB,-0.00013000,-1.063,0.01195170,0.01222000,0.01210000,5.50000000,0.01205000,5.00000000,0.01210000,257.10000000,0.01223000,0.01263000,0.01118000,15506.00000000,185.32310300,1697476479055,1697562879055,853350,853689,340
MASKBUSD,-0.05200000,-1.995,2.56513959,2.61000000,2.55400000,38.10000000,2.55200000,118.80000000,2.55600000,135.00000000,2.60600000,2.69200000,2.46600000,36592.00000000,93863.58800000,1697476607574,1697563007574,15380003,15380624,622
MASKUSDT,-0.05500000,-2.107,2.60503362,2.61000000,2.55500000,91.80000000,2.55300000,1391.50000000,2.55500000,1887.10000000,2.61000000,2.69600000,2.47000000,1899972.20000000,4949491.45990000,1697476606599,1697563006599,51004089,51027028,22940
LPTBTC,-0.00000750,-3.664,0.00020385,0.00020520,0.00019720,18.04000000,0.00019760,27.73000000,0.00019810,0.51000000,0.00020470,0.00020800,0.00019720,2380.88000000,0.48534769,1697476609024,1697563009024,2965126,2965557,432
LPTBNB,-0.00078000,-2.855,0.02628552,0.02703000,0.02654000,16.43000000,0.02656000,17.76000000,0.02664000,181.41000000,0.02732000,0.02744000,0.02454000,2992.73000000,78.66545620,1697476550228,1697562950228,425943,426130,188
LPTBUSD,-0.14000000,-2.426,5.71602279,5.78000000,5.63000000,2.64000000,5.63000000,110.56000000,5.64000000,499.55000000,5.77000000,5.88000000,5.54000000,5665.85000000,32386.12770000,1697476604305,1697563004305,4951354,4951750,397
LPTUSDT,-0.15000000,-2.595,5.75991862,5.78000000,5.63000000,46.30000000,5.63000000,129.46000000,5.64000000,9237.30000000,5.78000000,5.89000000,5.53000000,227787.46000000,1312037.23290000,1697476603084,1697563003084,19727690,19733359,5670
ETHUAH,18.00000000,0.028,63432.77387470,63521.00000000,63393.00000000,0.03000000,63015.00000000,0.31830000,63176.00000000,0.03000000,63375.00000000,64394.00000000,63154.00000000,11.17920000,709127.66570000,1697476607413,1697563007413,876400,876539,140
MATICBRL,-0.04200000,-1.572,2.68044616,2.66900000,2.62900000,781.50000000,2.62800000,23.40000000,2.62900000,284.20000000,2.67100000,2.73500000,2.62700000,334616.30000000,896920.97660000,1697476602004,1697563002004,1465839,1467637,1799
SOLEUR,0.58000000,2.601,22.78488018,22.26000000,22.88000000,7.03000000,22.86000000,0.35000000,22.87000000,84.24000000,22.30000000,23.33000000,22.19000000,23054.37000000,525291.05810000,1697476604297,1697563004297,11467306,11470427,3122
SHIBBRL,-0.00000102,-2.838,0.00003551,0.00003592,0.00003492,12111557.00,0.00003487,28853428.00,0.00003492,1975944.00,0.00003594,0.00003613,0.00003479,8788519400.00,312120.49445996,1697476592903,1697562992903,5996937,5997930,994
AGIXBTC,-0.00000020,-3.317,0.00000596,0.00000602,0.00000583,22.00000000,0.00000581,18635.00000000,0.00000583,34754.00000000,0.00000603,0.00000605,0.00000581,859297.00000000,5.12101856,1697476609340,1697563009340,11152020,11153322,1303
ICPEUR,-0.00100000,-0.034,2.98008939,2.98700000,2.97600000,5.98000000,2.96400000,93.24000000,2.97400000,12.17000000,2.97700000,3.03900000,2.91500000,3162.66000000,9425.00950000,1697476582199,1697562982199,910653,910820,168
MATICGBP,-0.00080000,-0.187,0.43269079,0.42890000,0.42740000,15.30000000,0.42620000,35.30000000,0.42670000,607.10000000,0.42820000,0.43670000,0.42740000,1514.70000000,655.39674000,1697476610437,1697563010437,917313,917339,27
SHIBTRY,-0.00000447,-2.243,0.00019768,0.00019936,0.00019485,34543542.00,0.00019485,63715203.00,0.00019486,1463450.00,0.00019932,0.00020061,0.00019260,170077012969.00,33620003.47472662,1697476608085,1697563008085,51606513,51616249,9737
MATICBIDR,-219.00,-2.546,8446.78,8614.00,8382.00,2405.00000000,0.00,0.00000000,0.00,0.00000000,8601.00,8602.00,8350.00,28368.80000000,239624877.40,1694077208639,1694163608639,1671415,1671679,265
MATICRUB,-0.28000000,-0.538,51.83681377,51.55000000,51.72000000,36.80000000,51.46000000,849.00000000,51.78000000,307.30000000,52.00000000,52.76000000,51.03000000,4715.60000000,244441.67900000,1697476597979,1697562997979,379324,379375,52
NUBTC,0.00000000,0.000,0.00000000,0.00001240,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
NUBNB,0.00000000,0.000,0.00000000,0.00126770,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
NUBUSD,0.00000000,0.000,0.00000000,0.54530000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
NUUSDT,0.00000000,0.000,0.00000000,0.54360000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
XVGUSDT,-0.00006200,-1.854,0.00332015,0.00334200,0.00328200,80000.00000000,0.00328100,290376.00000000,0.00328400,210057.00000000,0.00334400,0.00339000,0.00322700,354973146.00000000,1178564.50751600,1697476607539,1697563007539,16818594,16825152,6559
RLCBUSD,0.00000000,0.000,0.00000000,1.78300000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
CELRBUSD,-0.00040000,-3.317,0.01193071,0.01203000,0.01166000,1116.00000000,0.01166000,80202.00000000,0.01169000,1254.00000000,0.01206000,0.01217000,0.01151000,576332.00000000,6876.04800000,1697476597245,1697562997245,8227057,8227168,112
ATMBUSD,-0.00100000,-0.041,2.41901312,2.42300000,2.42000000,9.98000000,0.00000000,0.00000000,0.00000000,0.00000000,2.42100000,2.47300000,2.38100000,13017.49000000,31489.47913000,1695272402482,1695358802482,2628480,2628784,305
ZENBUSD,-0.62000000,-7.939,7.21808569,7.80000000,7.19000000,2.39000000,0.00000000,0.00000000,0.00000000,0.00000000,7.81000000,7.88000000,6.06000000,9515.81000000,68685.93200000,1692241230578,1692327630578,2592126,2593913,1788
FTMBUSD,-0.00810000,-4.367,0.18108222,0.18570000,0.17740000,140.00000000,0.17720000,15618.00000000,0.17740000,6266.00000000,0.18550000,0.18780000,0.17550000,1645505.00000000,297971.69330000,1697476606961,1697563006961,44639496,44640747,1252
THETABUSD,0.00100000,0.163,0.61680237,0.61600000,0.61600000,28.90000000,0.00000000,0.00000000,0.00000000,0.00000000,0.61500000,0.62300000,0.61000000,25573.60000000,15773.85710000,1696489250343,1696575650343,7357203,7357602,400
WINBUSD,0.00000000,0.000,0.00000000,0.00006940,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
KAVABUSD,-0.01300000,-2.203,0.58540592,0.59100000,0.57700000,401.70000000,0.57500000,8569.40000000,0.57700000,1468.80000000,0.59000000,0.59600000,0.56600000,109724.40000000,64233.31370000,1697476605761,1697563005761,4038722,4039247,526
XEMBUSD,0.00000000,0.000,0.00000000,0.09630000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
ATABTC,-0.00000018,-6.475,0.00000271,0.00000279,0.00000260,100.00000000,0.00000260,378.00000000,0.00000261,31482.00000000,0.00000278,0.00000279,0.00000260,233740.00000000,0.63269705,1697476592123,1697562992123,4284855,4285153,299
ATABNB,0.00000000,0.000,0.00000000,0.00036900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
ATABUSD,-0.00140000,-1.737,0.07995273,0.08060000,0.07920000,1240.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08060000,0.08070000,0.07920000,244506.00000000,19548.92190000,1691031606227,1691118006227,10010847,10011047,201
ATAUSDT,-0.00460000,-5.845,0.07660299,0.07860000,0.07410000,1472.00000000,0.07400000,94378.00000000,0.07410000,1566.00000000,0.07870000,0.07920000,0.07360000,8109602.00000000,621219.79730000,1697476604155,1697563004155,49256781,49261242,4462
GTCBTC,-0.00000163,-5.219,0.00003057,0.00003129,0.00002960,23.50000000,0.00002961,404.00000000,0.00002967,592.70000000,0.00003123,0.00003150,0.00002942,26837.30000000,0.82037635,1697476597086,1697562997086,2558116,2558466,351
GTCBNB,0.00000000,0.000,0.00000000,0.01860000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
GTCBUSD,-0.03800000,-4.313,0.86657974,0.87900000,0.84300000,15.10000000,0.84200000,1163.00000000,0.84500000,476.80000000,0.88100000,0.89500000,0.82800000,23627.10000000,20474.76610000,1697476592198,1697562992198,4218669,4218981,313
GTCUSDT,-0.03800000,-4.308,0.86556485,0.88200000,0.84400000,271.10000000,0.84300000,2514.00000000,0.84400000,7460.70000000,0.88200000,0.89600000,0.81800000,1011355.00000000,875393.33710000,1697476610136,1697563010136,26750966,26757152,6187
TORNBTC,0.00000000,0.000,0.00000000,0.00023980,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
TORNBNB,0.00000000,0.000,0.00000000,0.09058000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
